title_year,movie_title,imdb_score,num_voted_users
2009,City Island ,7.4,27301
2011,The Guard ,7.3,64794
2008,College ,4.6,11011
1999,The Virgin Suicides ,7.2,116910
1998,Little Voice ,7,13892
2009,Miss March ,5.1,18313
2014,Wish I Was Here ,6.7,29341
1999,Simply Irresistible ,5.3,11439
,Veronica Mars             ,8.4,55524
2001,Hedwig and the Angry Inch ,7.8,26300
1993,Only the Strong ,6.7,4195
2015,Goddess of Love ,5.4,522
2003,Shattered Glass ,7.2,28855
2001,Novocaine ,5.8,9589
2001,The Business of Strangers ,6.4,3413
1969,The Wild Bunch ,8,63192
2008,The Wackness ,7,27266
1979,The Great Train Robbery ,7,11623
2002,Morvern Callar ,6.7,6906
1991,Beastmaster 2: Through the Portal of Time ,3.8,2281
2010,The 5th Quarter ,5.7,1245
2003,The Flower of Evil ,6.6,2591
2009,The Greatest ,6.7,7394
2011,Snow Flower and the Secret Fan ,6.1,3024
2006,Come Early Morning ,6.2,2330
2001,Lucky Break ,6.2,1940
1977,Julia ,7.4,6454
2008,"Surfer, Dude ",4.7,7367
2006,Lake of Fire ,8.3,2143
2003,11:14 ,7.2,38273
1994,Men of War ,5.8,2989
2009,Don McKay ,5.9,2050
2012,Deadfall ,6.3,32512
2009,A Shine of Rainbows ,7.2,1696
2011,The Hit List ,5.4,10196
,Emma             ,8.2,10388
1983,Videodrome ,7.3,60522
2002,L'auberge espagnole ,7.3,34383
2014,Song One ,5.8,6797
2002,Murder by Numbers ,6.1,43575
2008,Winter in Wartime ,7.1,9230
2012,Freaky Deaky ,6.5,6741
1964,The Train ,7.9,10119
2012,Trade of Innocents ,5.4,748
2005,The Protector ,7.1,30210
1998,Stiff Upper Lips ,6.4,867
,The Inbetweeners             ,8.4,55987
2002,Bend It Like Beckham ,6.7,89806
2002,Sunshine State ,6.9,3433
2006,Crossover ,2.1,8707
2012,Khiladi 786 ,4.3,4633
2009,[Rec] 2 ,6.6,55597
2010,Standing Ovation ,3.4,548
1973,The Sting ,8.3,175607
1981,Chariots of Fire ,7.2,40511
2005,Diary of a Mad Black Woman ,5.6,10472
1996,Shine ,7.7,43013
2013,Don Jon ,6.6,190494
1973,High Plains Drifter ,7.6,36381
2001,Ghost World ,7.4,96129
2001,Iris ,7.1,14786
1980,Galaxina ,3.4,1955
2004,The Chorus ,7.9,44151
2003,Mambo Italiano ,6.7,5548
2003,Wonderland ,6.6,18792
1989,Do the Right Thing ,7.9,59524
2001,Harvard Man ,4.9,3754
2011,Le Havre ,7.2,15267
2002,Irreversible ,7.4,87244
2013,R100 ,6.1,1658
2006,Rang De Basanti ,8.4,70233
2014,Animals ,6.2,605
2011,Salvation Boulevard ,5.3,3788
2007,The Ten ,5,15315
1999,A Room for Romeo Brass ,7.7,4471
2011,Headhunters ,7.6,79353
2012,Grabbers ,6.3,13227
2004,Saint Ralph ,7.6,4976
2014,Miss Julie ,5.6,2894
1980,Somewhere in Time ,7.3,21049
2011,Dum Maaro Dum ,6.2,3266
2013,Insidious: Chapter 2 ,6.6,109214
2005,Saw II ,6.6,188679
2016,10 Cloverfield Lane ,7.3,126893
2002,Jackass: The Movie ,6.6,67992
2016,Lights Out ,6.9,13523
2011,Paranormal Activity 3 ,5.8,76828
2014,Ouija ,4.4,31915
1987,A Nightmare on Elm Street 3: Dream Warriors ,6.6,49820
2015,The Gift ,7.1,79916
2013,Instructions Not Included ,7.6,22105
2012,Paranormal Activity 4 ,4.6,51204
1953,The Robe ,6.8,6359
1975,The Return of the Pink Panther ,7.1,19596
1991,Freddy's Dead: The Final Nightmare ,4.9,30765
2003,Monster ,7.3,105568
1954,"20,000 Leagues Under the Sea ",7.2,22123
2014,Paranormal Activity: The Marked Ones ,5,31791
1980,The Elephant Man ,8.2,161972
2013,Dallas Buyers Club ,8,326494
2015,The Lazarus Effect ,5.2,28513
2000,Memento ,8.5,845580
2013,Oculus ,6.5,85688
2006,Clerks II ,7.4,114797
2000,Billy Elliot ,7.7,98354
2013,The Way Way Back ,7.4,115813
1991,House Party 2 ,5.1,3571
1982,The Man from Snowy River ,7.3,5894
1999,Doug's 1st Movie ,5,2448
1997,The Apostle ,7.2,11622
1981,Mommie Dearest ,6.7,10564
2011,Our Idiot Brother ,6.4,74875
2016,Race ,7.1,11744
1998,The Players Club ,5.6,4345
2001,O ,6.2,17333
2014,"As Above, So Below ",6.1,49948
2014,Addicted ,5.2,5975
1997,Eve's Bayou ,7.3,6915
2014,Still Alice ,7.5,86077
1954,The Egyptian ,6.6,2498
1981,Nighthawks ,6.4,12519
1989,Friday the 13th Part VIII: Jason Takes Manhattan ,4.5,22961
2002,My Big Fat Greek Wedding ,6.6,102071
2012,Spring Breakers ,5.3,108683
1995,Halloween: The Curse of Michael Myers ,4.9,20815
2001,Y Tu Mamá También ,7.7,91377
2004,Shaun of the Dead ,8,395921
2008,The Haunting of Molly Hartley ,3.8,7904
1996,Lone Star ,7.6,23202
1988,Halloween 4: The Return of Michael Myers ,5.9,29629
1986,April Fool's Day ,6.2,10624
1982,Diner ,7.2,14995
1983,Lone Wolf McQuade ,6.3,7973
2011,Apollo 18 ,5.2,47227
2008,Sunshine Cleaning ,6.9,61151
2015,No Escape ,6.8,48675
1982,The Beastmaster ,6.2,15345
1959,Solomon and Sheba ,6.2,2017
2016,Fifty Shades of Black ,3.5,9509
2009,Not Easily Broken ,6.1,2326
1932,A Farewell to Arms ,6.6,3519
2016,The Perfect Match ,4.5,1180
2000,Digimon: The Movie ,5.9,5164
2004,Saved! ,6.9,40274
2003,The Barbarian Invasions ,7.7,24921
1976,Robin and Marian ,6.6,8930
2001,The Forsaken ,5.3,7319
1978,Force 10 from Navarone ,6.3,13587
1989,UHF ,7,21416
2006,Grandma's Boy ,7,67853
1998,Slums of Beverly Hills ,6.6,9427
1968,Once Upon a Time in the West ,8.6,216005
2001,Made ,6.4,15053
2009,Moon ,7.9,260607
2006,Keeping Up with the Steins ,5.4,2719
2010,Sea Rex 3D: Journey to a Prehistoric World ,6.9,296
1997,The Sweet Hereafter ,7.7,26720
2010,Of Gods and Men ,7.2,12411
2008,Bottle Shock ,6.8,12233
1982,Jekyll and Hyde... Together Again ,6.2,881
1994,Heavenly Creatures ,7.4,50197
2015,90 Minutes in Heaven ,4.6,2047
2010,Everything Must Go ,6.4,40305
1998,Zero Effect ,7,12366
2004,The Machinist ,7.7,281649
1992,Light Sleeper ,6.8,3665
2014,Kill the Messenger ,7,32382
2010,Rabbit Hole ,7,40618
2003,Party Monster ,6.3,12675
2015,Green Room ,7.1,28845
2006,The Oh in Ohio ,5.6,5494
2014,Atlas Shrugged: Who Is John Galt? ,4.4,1900
1996,Bottle Rocket ,7.1,54478
1996,Albino Alligator ,6.1,6632
2007,"Gandhi, My Father ",7.4,1311
2008,Standard Operating Procedure ,7.5,3329
1980,Out of the Blue ,7.2,1599
2010,Tucker and Dale vs Evil ,7.6,127842
2008,"Lovely, Still ",7.3,1560
1947,Tycoon ,6.2,989
1998,Desert Blue ,6.2,1884
2004,Decoys ,4.6,4041
2015,The Visit ,6.2,65299
2007,Redacted ,6.2,8824
2004,Fascination ,3.3,1207
,Saving Grace             ,7.5,3852
2015,Area 51 ,4.2,7888
2011,Sleep Tight ,7.2,23756
2008,The Cottage ,6.2,10056
2009,Dead Like Me: Life After Death ,6.1,10734
2006,Farce of the Penguins ,4.2,4322
2009,Flying By ,4.5,215
,Psych             ,8.4,67315
2014,Rudderless ,7.5,12672
2014,Henry & Me ,6.7,83
2015,Christmas Eve ,5.1,1091
2011,We Have Your Husband ,5.5,216
2014,Dying of the Light ,4.4,6964
2014,Born of War ,4.4,237
1977,Capricorn One ,6.8,15988
2012,Should've Been Romeo ,6.7,38
2015,Running Forever ,8.6,8
2016,Yoga Hosers ,4.8,849
2015,Navy Seals vs. Zombies ,3.4,928
2006,I Served the King of England ,7.4,6183
2009,Soul Kitchen ,7.3,29203
1996,Sling Blade ,8,72443
2011,The Awakening ,6.5,46347
2005,Hostel ,5.9,138814
2005,Tristram Shandy: A Cock and Bull Story ,6.8,11202
2011,Take Shelter ,7.4,68211
1988,Lady in White ,6.7,4695
2006,Driving Lessons ,6.8,9611
2014,Let's Kill Ward's Wife ,5.4,4247
1986,The Texas Chainsaw Massacre 2 ,5.5,19234
1973,Pat Garrett & Billy the Kid ,7.4,13467
2013,Only God Forgives ,5.7,83234
2005,Camping sauvage ,5.4,262
2011,Without Men ,3.2,1427
2013,Barfi ,7.1,57
2004,Dear Frankie ,7.8,18940
2007,All Hat ,5.3,436
2010,The Names of Love ,7.2,6304
2013,Treading Water ,6.2,421
2007,Savage Grace ,5.9,8867
2006,Out of the Blue ,7.3,2776
1984,Police Academy ,6.7,87739
1980,The Blue Lagoon ,5.7,50125
1994,Four Weddings and a Funeral ,7.1,107923
1982,Fast Times at Ridgemont High ,7.2,71217
1956,Moby Dick ,7.4,13474
2002,25th Hour ,7.7,149528
,Secrets and Lies             ,7.7,6762
1996,Bound ,7.4,41138
2000,Requiem for a Dream ,8.4,573541
1945,State Fair ,7.1,2756
1998,Tango ,7.2,2412
1986,Salvador ,7.5,15175
2014,Moms' Night Out ,5.4,10483
2001,Donnie Darko ,8.1,580999
2011,Saving Private Perez ,6,1592
1997,Character ,7.8,9171
2002,Spun ,6.8,32357
2009,Life During Wartime ,6.5,5465
2005,Lady Vengeance ,7.7,53508
2010,Mozart's Sister ,6.4,1213
2001,Mean Machine ,6.5,29463
2006,Exiled ,7.3,6919
2011,Blackthorn ,6.6,7390
2002,Lilya 4-Ever ,7.9,35464
2009,After.Life ,5.9,30836
2014,Fugly ,4.7,781
1975,One Flew Over the Cuckoo's Nest ,8.7,680041
2015,R.L. Stine's Monsterville: The Cabinet of Souls ,5.9,917
1976,Silent Movie ,6.7,12666
2016,Airlift ,8.5,30977
,Anne of Green Gables             ,8.4,14251
2014,Falcon Rising ,5.8,4952
2012,The Sweeney ,6.1,16445
2000,Sexy Beast ,7.3,43135
2010,Easy Money ,6.7,13443
2002,Whale Rider ,7.6,34232
2009,Paa ,7.2,7295
2009,Cargo ,6.2,15780
2015,Pan ,5.8,39975
2006,High School Musical ,5.2,59254
,Animal Kingdom             ,8.1,3673
1997,Love and Death on Long Island ,7.1,3407
2004,Night Watch ,6.5,47097
1992,The Crying Game ,7.3,41361
1981,Porky's ,6.2,31260
2009,Survival of the Dead ,5,17478
1968,Night of the Living Dead ,8,87978
2003,Lost in Translation ,7.8,321283
1977,Annie Hall ,8.1,192940
1952,The Greatest Show on Earth ,6.7,9456
2014,Exodus: Gods and Kings ,6.1,128694
2001,Monster's Ball ,7.1,71495
2015,Maggie ,5.6,30219
1995,Leaving Las Vegas ,7.6,93894
2013,Hansel & Gretel Get Baked ,4.3,2806
1985,The Return of the Living Dead ,7.3,39857
1974,The Front Page ,7.3,9007
2015,The Boy Next Door ,4.6,27198
1956,Trapeze ,6.8,3102
,Saving Grace             ,7.5,3852
2010,The Kids Are All Right ,7.1,110616
1988,They Live ,7.3,73501
1963,The Great Escape ,8.3,165638
2004,What the #$*! Do We (K)now!? ,5.4,12059
2013,The Last Exorcism Part II ,4,13506
2014,Boyhood ,8,266020
2006,Scoop ,6.7,66840
2001,Planet of the Apes ,5.7,177729
2001,The Wash ,4.6,5612
2000,3 Strikes ,4,1415
2003,The Cooler ,7,28714
1961,The Misfits ,7.4,12981
2006,The Night Listener ,5.9,13086
1995,The Jerky Boys ,4.6,2129
2010,My Soul to Take ,4.8,16411
2007,The Orphanage ,7.5,120189
2014,A Haunted House 2 ,4.7,14621
2002,The Rules of Attraction ,6.7,44339
1969,Topaz ,6.3,12677
2006,Let's Go to Prison ,6,19622
1995,Four Rooms ,6.7,78241
2002,Secretary ,7.1,67949
2003,The Real Cancun ,2.7,3611
1988,Talk Radio ,7.3,10073
1996,Waiting for Guffman ,7.6,22697
1999,Love Stinks ,5.8,4377
2007,You Kill Me ,6.5,16224
2005,Thumbsucker ,6.6,18762
2011,Red State ,6.2,53342
2005,Mirrormask ,6.9,20275
2011,Samsara ,8.5,22457
1987,The Barbarians ,4.8,2308
2011,The Art of Getting By ,6.6,45293
2015,Zipper ,5.7,4091
2002,Poolhall Junkies ,7,8535
1999,The Loss of Sexual Innocence ,5.4,2877
2012,Holy Motors ,7.1,29440
2013,Joe ,6.9,36494
1997,Shooting Fish ,6.6,6705
1987,Prison ,5.9,2705
2000,Psycho Beach Party ,6.3,4617
1999,The Big Tease ,6.3,2133
2013,"Buen Día, Ramón ",7.7,2112
2010,Trust ,7,34224
2000,An Everlasting Piece ,6.3,1398
1998,Among Giants ,5.9,811
2013,Adore ,6.2,23334
1998,The Velocity of Gary ,5,1555
2002,Mondays in the Sun ,7.7,9913
2010,Stake Land ,6.5,34263
,Sonny with a Chance             ,6.1,7673
1997,The Last Time I Committed Suicide ,5.8,1686
2014,Futuro Beach ,6.1,1738
2011,Another Happy Day ,6,3297
2011,A Lonely Place to Die ,6.3,22220
2003,Nothing ,6.3,5137
2013,The Geographer Drank His Globe Away ,7.5,2488
1972,1776,7.6,6303
2012,Inescapable ,5.2,2086
1930,Hell's Angels ,7.8,3753
2007,Purple Violets ,6.6,2727
2016,The Veil ,4.7,4146
2009,The Loved Ones ,6.7,27781
2012,No Vacancy ,4.2,1561
2012,How to Fall in Love ,6.3,1929
2014,The Perfect Wave ,4.7,724
2016,Ben-Hur ,6,67
1966,A Man for All Seasons ,7.9,23713
1976,Network ,8.1,103493
1939,Gone with the Wind ,8.2,215340
2014,Desert Dancer ,6,1177
1965,Major Dundee ,6.8,5294
2009,Down for Life ,7.3,257
1950,Annie Get Your Gun ,7,3167
2010,Four Lions ,7.3,55982
2005,House of Sand ,7.5,2650
2009,Defendor ,6.8,31836
1948,The Pirate ,7.1,3258
2009,The Good Heart ,6.9,3579
2006,The History Boys ,6.9,17770
2011,Unknown ,6.9,210548
,M*A*S*H             ,8.4,36265
1969,Midnight Cowboy ,7.9,76616
1997,The Full Monty ,7.2,82232
1980,Airplane! ,7.8,160281
2015,Chain of Command ,3.5,801
1995,Friday ,7.3,74626
1993,Menace II Society ,7.5,39508
,Empire             ,7.8,27418
1987,Creepshow 2 ,6,15956
1970,The Ballad of Cable Hogue ,7.3,6350
1967,In Cold Blood ,8,19026
1959,The Nun's Story ,7.6,7071
1966,Harper ,7,5941
1972,Frenzy ,7.5,30982
2015,The Witch ,6.8,66483
1998,I Got the Hook Up ,3.9,1721
1996,She's the One ,6.1,13949
1998,Gods and Monsters ,7.5,24977
2009,The Secret in Their Eyes ,8.2,131831
1985,Day of the Dead ,7.2,49672
2008,Train ,4.8,4790
1987,Evil Dead II ,7.8,113451
2001,Pootie Tang ,5.2,11399
2013,Sharknado ,3.3,34532
1998,La otra conquista ,6.8,1024
2010,Trollhunter ,7,54104
2006,Ira & Abby ,6.5,1950
2012,The Watch ,5.7,104072
2005,Winter Passing ,6.4,7228
2004,D.E.B.S. ,5.3,12188
2016,The Masked Saint ,4.7,342
2008,The Betrayed ,6.1,1634
1998,Taxman ,5.5,372
,The Secret             ,7.3,653
2009,2:13 ,4.8,961
2013,"Batman: The Dark Knight Returns, Part 2 ",8.4,30434
2015,Time to Choose ,7,75
2014,In the Name of the King: The Last Job ,3.3,1285
2014,Wicked Blood ,5.4,1928
2014,Dawn Patrol ,4.8,455
2014,Lords of London ,3.1,610
1977,High Anxiety ,6.7,15115
2005,March of the Penguins ,7.6,45984
2011,Margin Call ,7.1,92599
2011,August ,6.1,1262
2008,Choke ,6.5,28573
2014,Whiplash ,8.5,399138
2002,City of God ,8.7,533200
1999,Human Traffic ,7.1,19194
2012,Day One ,6.6,2116
2006,The Dead Girl ,6.7,12304
2012,The Hunt ,8.3,170155
1983,A Christmas Story ,8.1,104908
2006,Bella ,7.4,9607
1982,Class of 1984 ,6.6,6549
2014,The Opposite Sex ,4.5,557
1999,Dreaming of Joseph Lees ,6.4,704
2008,The Class ,7.5,29248
1968,Rosemary's Baby ,8,140527
1962,The Man Who Shot Liberty Valance ,8.1,53741
2009,Adam ,7.2,29239
2004,Maria Full of Grace ,7.5,30474
2010,Beginners ,7.2,73349
2005,Feast ,6.4,25542
1978,Animal House ,7.6,90177
1964,Goldfinger ,7.8,139432
2012,Antiviral ,5.7,9356
1946,It's a Wonderful Life ,8.6,275720
1996,Trainspotting ,8.2,469561
2000,The Original Kings of Comedy ,6.6,4687
2010,Paranormal Activity 2 ,5.7,82133
1998,Waking Ned Devine ,7.4,21245
2002,Bowling for Columbine ,8,123090
2014,Coming Home ,7.3,2789
1985,A Nightmare on Elm Street 2: Freddy's Revenge ,5.4,43485
1985,A Room with a View ,7.4,29610
2013,The Purge ,5.7,139329
2012,Sinister ,6.8,155153
2002,Martin Lawrence Live: Runteldat ,5.4,1466
1958,Cat on a Hot Tin Roof ,8.1,33741
1970,Beneath the Planet of the Apes ,6.1,32378
1997,Air Bud ,5.1,12942
2000,Pokémon 3: The Movie ,5.6,9066
1986,Jason Lives: Friday the 13th Part VI ,5.9,25332
1957,The Bridge on the River Kwai ,8.2,149444
1990,Spaced Invaders ,5.3,2580
1976,Family Plot ,6.8,15293
1960,The Apartment ,8.3,109335
1993,Jason Goes to Hell: The Final Friday ,4.3,19331
1966,Torn Curtain ,6.7,18656
2005,Dave Chappelle's Block Party ,7.2,7721
2015,Slow West ,6.9,27650
1985,Krush Groove ,6.6,1361
2009,Next Day Air ,5.9,8265
1960,Elmer Gantry ,7.9,7998
1961,Judgment at Nuremberg ,8.3,44457
1999,Trippin' ,5.2,1004
,Robot Chicken             ,7.8,32923
1948,Red River ,7.8,21316
2006,Phat Girlz ,3,8279
2013,Before Midnight ,7.9,95362
1987,Teen Wolf Too ,3.2,8465
1988,Phantasm II ,6.5,9502
2004,Woman Thou Art Loosed ,6.9,806
2002,Real Women Have Curves ,7,6000
,Deadline Gallipoli             ,7.4,299
2005,Water ,7.8,12560
1999,East Is East ,6.9,14548
2000,Whipped ,4.4,3665
1996,Kama Sutra: A Tale of Love ,6,8239
2010,Please Give ,6.6,9808
1971,Willy Wonka & the Chocolate Factory ,7.8,128334
1993,Warlock: The Armageddon ,5.3,3943
1997,8 Heads in a Duffel Bag ,5.3,8005
1978,Days of Heaven ,8,37594
2001,Thirteen Conversations About One Thing ,7.1,8603
1999,Jawbreaker ,5.4,18711
1996,Basquiat ,6.9,15885
2012,Frances Ha ,7.4,43982
2005,Tsotsi ,7.3,25063
1998,Happiness ,7.8,55329
2003,DysFunktional Family ,6.6,761
2014,Tusk ,5.4,31089
2003,Oldboy ,8.4,356181
2010,Letters to God ,6.3,3942
2011,Hobo with a Shotgun ,6.1,37495
2016,Compadres ,5,368
1996,Freeway ,6.9,22246
2006,Love's Abiding Joy ,7.2,1289
2009,Fish Tank ,7.3,47385
2011,Damsels in Distress ,5.7,7625
,Creature             ,5,2011
2012,Bachelorette ,5.3,37156
,BrainDead             ,7.9,2948
2004,Brave New Girl ,5,758
2012,Tim and Eric's Billion Dollar Movie ,5.3,7988
2014,The Gambler ,6,48562
,The Grand             ,7.6,437
2004,Summer Storm ,7.4,11074
2011,Fort McCoy ,5.9,266
2009,Chain Letter ,4.1,4122
1999,Just Looking ,6.7,1238
2011,The Divide ,5.8,30511
2009,The Eclipse ,6.2,2437
2015,Demonic ,5.3,7358
2005,My Big Fat Independent Movie ,3.3,1257
2010,Alice in Wonderland ,6.5,306336
2009,The Deported ,6.2,62
2009,Tanner Hall ,5.9,2280
2013,Open Road ,5.5,1370
2014,They Came Together ,5.5,16987
2013,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,2.6,2978
2011,Never Back Down 2: The Beatdown ,5.8,13599
1967,Point Blank ,7.4,13640
2009,Four Single Fathers ,5.1,118
2013,Enter the Dangerous Mind ,5.2,704
2014,Something Wicked ,4.8,976
2015,AWOL-72 ,3.9,520
1988,Iguana ,6.2,240
2015,Cinderella ,7,103749
2009,Chicago Overcoat ,6.2,706
2010,Barry Munday ,5.9,3443
1998,Central Station ,8,28951
1961,Pocketful of Miracles ,7.3,4313
2015,Close Range ,4.9,2425
2005,Boynton Beach Club ,6.5,746
2014,Amnesiac ,4.3,2157
2010,Freakonomics ,6.4,5695
1976,The Omen ,7.6,80961
2003,High Tension ,6.8,55040
2010,Griff the Invisible ,6.1,4173
2015,Unnatural ,4,859
2005,Hustle & Flow ,7.4,33567
1959,Some Like It Hot ,8.3,175196
1988,Friday the 13th Part VII: The New Blood ,5.3,21359
1939,The Wizard of Oz ,8.1,291875
1974,Young Frankenstein ,8,112671
2007,Diary of the Dead ,5.7,40800
2006,Lage Raho Munna Bhai ,8.2,27569
1997,Ulee's Gold ,7.1,5744
1979,The Black Stallion ,7.4,8856
2015,Sardaar Ji ,6.6,745
2008,Journey to Saturn ,5.7,1828
1963,Donovan's Reef ,6.9,5786
1996,The Dress ,7,1470
1943,A Guy Named Joe ,7,1553
1974,Blazing Saddles ,7.8,95294
1984,Friday the 13th: The Final Chapter ,5.9,29488
2013,Ida ,7.4,34643
1987,Maurice ,7.8,10755
2006,Beer League ,6,6930
1999,The Astronaut's Wife ,5.3,45500
2004,Riding Giants ,7.9,3849
2007,Timecrimes ,7.2,40878
2009,Silver Medallist ,7.4,1418
2007,Timber Falls ,5.3,5012
1952,Singin' in the Rain ,8.3,150020
2010,"Fat, Sick & Nearly Dead ",7.6,6429
2013,A Haunted House ,5.1,34620
2012,2016: Obama's America ,5.1,9010
2009,Halloween II ,4.9,36372
1996,That Thing You Do! ,6.9,50311
1982,Halloween III: Season of the Witch ,4.6,28589
1971,Escape from the Planet of the Apes ,6.3,23546
1963,Hud ,7.9,15277
2013,Kevin Hart: Let Me Explain ,6.7,6062
1991,My Own Private Idaho ,7.1,36996
2004,Garden State ,7.6,187595
1995,Before Sunrise ,8.1,183288
2003,Sur le seuil ,6.6,1003
1999,Jesus' Son ,7,6221
2004,Saving Face ,7.6,7776
2007,Brick Lane ,6.7,2560
2012,Robot & Frank ,7.1,52509
2003,My Life Without Me ,7.6,21202
2013,The Spectacular Now ,7.1,105591
1990,Marilyn Hotchkiss' Ballroom Dancing and Charm School ,7.1,97
2008,Religulous ,7.7,52286
2008,Fuel ,7.6,578
2006,Valley of the Heart's Delight ,6.6,91
2004,Dodgeball: A True Underdog Story ,6.7,185345
2006,Eye of the Dolphin ,5.7,806
2010,8: The Mormon Proposition ,7.1,1138
2008,The Other End of the Line ,6.2,4820
2000,Anatomy ,6.1,10220
2008,Sleep Dealer ,5.9,5699
2010,Super ,6.8,61787
2010,Christmas Mail ,5.8,858
2015,Stung ,5,3119
2016,Antibirth ,6.3,63
1996,Get on the Bus ,6.8,4100
2006,Thr3e ,5.1,4057
2006,Idiocracy ,6.6,108052
2015,The Rise of the Krays ,5,1510
2006,This Is England ,7.7,99177
2012,Alien Uprising ,3.1,2753
1944,Bathing Beauty ,6.5,1079
2011,Go for It! ,3.9,1015
1998,"Dancer, Texas Pop. 81 ",6.8,2189
1951,Show Boat ,7,3538
2010,Redemption Road ,5.9,440
2014,The Calling ,5.8,6025
1987,The Brave Little Toaster ,7.3,19650
1940,Fantasia ,7.8,71321
1971,The French Connection ,7.8,82476
2014,8 Days ,6.9,44
1982,Friday the 13th Part III ,5.7,31952
1985,Friday the 13th: A New Beginning ,4.7,22521
2007,The Last Sin Eater ,5.9,1573
2015,Do You Believe? ,5.9,4977
2008,Impact Point ,4.3,1118
1945,The Valley of Decision ,7.5,1314
2015,Eden ,4.8,1351
2005,Chicken Tikka Masala ,5.8,480
2014,Always Woodstock ,5.3,485
2007,Jack Brooks: Monster Slayer ,6,5187
1946,The Best Years of Our Lives ,8.1,40359
2001,Bully ,7,29424
2001,Elling ,7.6,12244
2015,Mi America ,7.2,22
2007,[Rec] ,7.5,131462
2010,Lies in Plain Sight ,6.3,544
2015,Sharkskin ,6.7,6
2015,Containment ,4.8,1355
2015,The Timber ,5.5,1274
1963,From Russia with Love ,7.5,89403
1989,The Toxic Avenger Part II ,5.1,4663
,In the Heat of the Night             ,7.4,2258
1973,Sleeper ,7.3,33335
2014,It Follows ,6.9,112899
1972,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,6.8,31077
1962,To Kill a Mockingbird ,8.4,215086
1981,Mad Max 2: The Road Warrior ,7.6,133966
1994,The Legend of Drunken Master ,7.6,34520
1962,Lolita ,7.7,67825
1999,Boys Don't Cry ,7.6,77551
2011,Silent House ,5.3,18566
2006,The Lives of Others ,8.5,259379
2011,Courageous ,7,15401
1961,The Hustler ,8,62860
1940,Boom Town ,7.1,2269
2003,The Triplets of Belleville ,7.8,42462
1998,Smoke Signals ,7.2,8224
2003,American Splendor ,7.5,41999
2004,Before Sunset ,8,168398
2000,Amores Perros ,8.1,173551
2003,Thirteen ,6.8,68222
1947,Gentleman's Agreement ,7.4,10791
2010,Winter's Bone ,7.2,111658
2003,Touching the Void ,8.1,26926
1938,Alexander's Ragtime Band ,7,1381
2005,Me and You and Everyone We Know ,7.4,31130
2010,Inside Job ,8.3,55382
2015,We Are Your Friends ,6.1,20885
1999,Ghost Dog: The Way of the Samurai ,7.5,70084
2005,Harsh Times ,7,54657
2015,Captive ,5.3,3911
2002,Full Frontal ,4.7,8662
1986,Witchboard ,5.7,4288
,Strangers with Candy             ,8.1,4181
1996,Hamlet ,7.8,30618
2006,Shortbus ,6.5,27346
2008,Waltz with Bashir ,8,46107
2003,"The Book of Mormon Movie, Volume 1: The Journey ",3.3,397
2007,No End in Sight ,8.3,7314
2015,The Diary of a Teenage Girl ,6.9,16645
,Get Real             ,7.3,415
2007,In the Shadow of the Moon ,8.1,5475
2010,Meek's Cutoff ,6.5,8204
2005,Inside Deep Throat ,6.8,5615
2000,Dinner Rush ,7.3,4359
1997,Clockwatchers ,6.4,4049
2010,The Virginity Hit ,4.6,3467
1985,Subway ,6.5,11031
2004,House of D ,7,7479
2007,Teeth ,5.4,34556
1998,Six-String Samurai ,6.7,5613
2000,Hum To Mohabbat Karega ,2.8,275
2004,It's All Gone Pete Tong ,7.4,16828
2009,Saint John of Las Vegas ,5.8,2522
1997,24 7: Twenty Four Seven ,7.1,2081
2015,Stonewall ,4.5,1758
,Eureka             ,7.9,39559
2008,Roadside Romeo ,5.3,922
2003,This Thing of Ours ,5.4,508
2013,The Lost Medallion: The Adventures of Billy Stone ,4.8,1278
2014,The Last Five Years ,5.9,6223
2009,The Missing Person ,6.2,1268
1993,Return of the Living Dead III ,5.9,10182
2005,London ,6.6,19336
2006,Sherrybaby ,6.6,10282
2002,Stealing Harvard ,5.1,11211
2015,Circle ,6,13279
2008,Eden Lake ,6.8,57811
2013,Plush ,5.4,2895
2009,Vampire Killers ,5.2,17296
2008,Gangster's Paradise: Jerusalema ,7.8,9689
2004,Freeze Frame ,6.4,2588
2011,Grave Encounters ,6.1,40380
2012,Stitches ,5.7,6585
2010,Nine Dead ,5.5,9280
2015,"To Be Frank, Sinatra at 100 ",7.4,7
1971,Bananas ,7.1,27646
2012,Supercapitalist ,3.9,289
2007,Rockaway ,4.6,355
,Wings             ,7.3,7646
1947,The Lady from Shanghai ,7.7,19236
2008,No Man's Land: The Rise of Reeker ,4.9,2701
2002,Highway ,6.3,5182
2012,Small Apartments ,6.1,5732
2013,Coffee Town ,6.6,4204
2012,The Ghastly Love of Johnny X ,5.7,344
2013,All Is Bright ,5.6,4478
1967,The Torture Chamber of Dr. Sadism ,6,952
2013,Straight A's ,5.7,3605
1966,A Funny Thing Happened on the Way to the Forum ,7,6804
2007,Slacker Uprising ,5.3,2242
2011,The Legend of Hell's Gate: An American Conspiracy ,4.4,583
2015,The Walking Deceased ,3.4,2348
2015,The Curse of Downers Grove ,4.5,1040
2015,Shark Lake ,3.4,838
1986,River's Edge ,7.1,11763
